animal,energie,faim,nourriture,predateurs,pret_reproduction,partenaire_proche,decision
2,65,12,1,1,0,1,2
1,59,15,0,0,1,1,5
1,43,96,1,1,1,1,2
1,77,66,1,2,0,1,2
2,51,69,1,1,1,1,2
1,8,55,1,0,1,0,0
1,48,47,0,0,0,0,1
1,87,83,1,2,1,1,2
1,86,13,1,1,1,1,2
0,22,36,1,2,1,0,2
1,30,98,0,0,1,1,1
0,71,32,1,0,0,1,1
0,99,76,1,0,0,1,3
1,61,77,0,0,1,0,1
2,83,68,1,0,0,0,3
1,5,39,1,1,1,1,2
2,35,57,0,2,1,0,2
2,100,58,0,1,0,1,2
0,44,95,1,0,0,1,3
0,48,7,1,2,0,0,2
1,95,42,1,2,1,0,2
0,22,16,0,2,1,0,2
1,91,83,0,1,1,0,2
1,15,35,0,1,1,1,2
1,79,55,1,2,1,1,2
0,70,44,0,2,0,1,2
2,46,20,1,0,1,0,1
0,58,18,1,2,0,0,2
1,8,11,0,0,1,1,1
1,49,12,0,1,0,0,2
2,42,36,1,1,0,1,2
1,47,85,0,1,1,1,2
2,57,11,0,0,1,1,5
0,64,60,1,2,0,0,2
0,33,11,1,0,1,0,1
1,64,7,1,0,1,1,5
1,59,53,0,1,0,0,2
2,64,37,0,0,1,1,5
0,56,13,1,0,0,0,1
0,80,22,1,1,1,0,2
1,12,21,1,2,0,0,2
2,40,67,1,0,1,0,3
1,23,53,1,0,0,1,0
1,20,65,1,1,0,0,2
1,21,98,1,2,0,1,2
1,47,50,0,1,0,0,2
0,52,64,1,2,0,0,2
1,60,69,1,0,1,0,3
0,78,10,0,0,1,1,5
1,7,7,0,0,0,0,1
1,96,86,1,2,1,0,2
1,46,83,1,0,1,0,3
1,29,24,1,2,1,1,2
0,19,94,1,1,0,0,2
0,24,66,0,0,0,0,1
2,18,18,0,2,0,1,2
2,28,54,0,0,1,1,0
0,13,43,1,1,0,0,2
2,24,90,0,2,1,0,2
0,34,74,1,1,1,1,2
2,99,83,0,1,0,1,2
0,15,67,1,0,0,1,3
0,16,44,1,2,1,0,2
2,28,90,0,1,1,1,2
2,68,33,1,2,0,0,2
1,48,81,1,1,1,1,2
0,57,39,0,0,1,1,5
2,88,79,1,0,0,0,3
2,41,61,1,1,0,1,2
2,69,36,1,1,0,0,2
2,62,53,1,0,1,1,3
1,7,6,0,0,1,0,1
1,17,19,1,1,0,1,2
0,95,99,0,1,1,1,2
0,0,83,0,2,1,0,4
2,16,98,0,1,0,1,2
2,88,19,0,0,1,1,5
2,88,61,1,0,1,1,3
0,74,44,1,0,1,0,3
1,19,65,1,1,1,1,2
0,5,49,1,1,1,1,2
1,35,59,1,1,1,1,2
0,86,48,0,0,1,1,5
2,84,30,1,1,1,1,2
2,76,53,0,1,0,1,2
0,18,82,1,1,1,1,2
2,81,6,1,0,0,0,1
2,5,80,0,1,1,0,2
0,72,68,1,0,1,0,3
2,21,50,1,0,0,1,3
0,56,57,0,2,0,0,2
1,29,19,1,0,0,1,1
2,81,32,0,0,1,1,5
1,65,17,1,2,0,1,2
2,83,35,0,2,0,0,2
2,67,74,1,2,1,0,2
0,38,87,0,1,1,0,2
2,76,45,1,1,1,0,2
0,14,41,0,0,1,1,1
2,2,23,0,2,1,1,4
2,22,53,0,1,0,1,2
0,84,29,1,2,0,0,2
2,32,90,1,2,0,0,2
1,39,36,0,0,1,0,1
2,55,58,0,2,1,1,2
0,47,51,0,0,0,1,1
2,58,31,1,0,0,1,1
1,80,65,0,0,0,0,1
0,89,50,1,1,0,0,2
1,14,90,0,1,0,0,2
1,47,24,0,2,0,0,2
0,84,99,1,2,0,0,2
0,82,69,0,0,1,0,1
2,23,7,1,1,0,0,2
1,37,81,0,0,1,0,1
2,1,84,0,0,0,0,4
0,1,29,1,1,0,1,4
1,2,43,1,1,1,0,4
2,9,78,1,2,0,0,2
1,78,30,0,1,1,0,2
2,15,87,0,1,0,0,2
0,61,27,1,0,1,0,1
2,73,31,0,2,1,0,2
2,35,19,1,0,0,0,1
2,16,7,0,0,1,1,1
1,58,5,0,1,0,1,2
0,89,83,0,2,0,0,2
2,38,0,1,0,1,0,1
2,74,85,1,2,1,0,2
1,27,72,1,1,0,1,2
0,13,33,0,1,1,1,2
1,49,97,1,2,1,0,2
0,4,85,1,0,0,1,3
0,30,24,1,0,0,1,1
1,14,11,1,1,0,0,2
1,40,9,1,2,0,1,2
0,26,88,0,1,1,1,2
2,49,56,0,2,1,1,2
0,98,55,0,1,0,1,2
0,63,2,1,2,0,0,2
0,28,64,1,0,0,0,3
2,31,61,0,2,0,1,2
1,79,16,0,1,1,1,2
0,46,21,0,0,1,1,5
1,46,33,0,0,1,0,1
0,72,89,1,2,1,1,2
0,70,13,0,1,0,0,2
0,46,50,1,0,0,1,3
0,64,14,0,2,1,0,2
1,29,0,1,1,1,0,2
2,91,5,1,0,0,0,1
2,59,64,0,1,0,0,2
1,18,1,1,2,0,0,2
2,57,58,1,2,0,0,2
2,99,30,0,0,0,1,1
1,45,64,1,0,1,0,3
1,19,9,1,1,0,0,2
1,21,50,1,0,0,0,3
1,53,96,0,1,1,0,2
1,12,27,0,2,1,1,2
0,87,54,1,0,0,0,3
0,91,54,1,2,0,1,2
0,25,13,0,1,1,1,2
1,69,3,1,1,0,1,2
2,52,99,0,2,1,0,2
0,18,91,1,2,1,1,2
2,51,17,1,0,1,0,1
1,3,37,1,2,1,1,2
1,63,94,1,1,1,1,2
0,74,10,0,1,0,1,2
1,62,67,0,2,1,1,2
0,96,100,1,1,0,0,2
1,78,87,0,2,0,0,2
0,58,96,1,0,1,1,3
0,32,7,0,1,0,1,2
1,6,32,0,2,0,1,2
1,32,99,1,2,1,0,2
0,87,3,1,1,0,0,2
2,22,95,1,2,0,0,2
0,82,14,0,1,1,0,2
1,79,50,1,1,0,1,2
0,56,68,0,0,0,1,1
1,68,59,1,0,1,1,3
2,65,18,1,0,1,0,1
1,60,48,0,2,1,1,2
1,89,49,0,1,0,1,2
0,69,24,1,1,1,1,2
2,25,64,0,1,1,0,2
0,38,53,1,2,0,1,2
2,39,63,1,1,1,1,2
2,91,18,0,1,0,0,2
0,60,88,0,1,0,0,2
1,11,97,0,0,0,0,0
2,23,96,1,2,0,1,2
1,56,28,1,2,1,0,2
1,22,83,1,0,1,1,0
0,36,26,0,2,1,0,2
1,33,32,1,2,0,1,2
1,64,62,1,0,0,0,3
0,28,60,1,1,0,0,2
1,31,34,0,2,1,0,2
2,29,79,1,2,1,1,2
1,15,74,0,0,0,1,0
0,68,21,0,0,1,0,1
1,49,91,0,2,0,0,2
2,43,73,0,0,1,0,1
2,92,33,1,0,1,0,1
2,81,99,0,0,0,1,1
1,22,53,1,1,1,1,2
1,32,43,0,1,1,1,2
2,42,56,1,1,1,0,2
1,22,49,1,2,0,1,2
0,40,16,0,0,1,1,1
1,87,26,1,2,0,0,2
0,28,48,1,1,0,1,2
2,44,29,1,2,0,1,2
2,53,64,0,0,0,0,1
2,49,32,0,1,0,1,2
2,43,83,0,0,1,0,1
0,76,81,1,1,1,1,2
0,84,35,0,0,0,1,1
2,17,83,0,2,0,0,2
0,0,78,1,0,1,0,4
1,99,44,0,0,1,0,1
1,83,22,0,2,0,0,2
2,80,4,0,0,1,1,5
2,69,99,1,2,0,1,2
1,18,77,1,1,1,0,2
1,80,36,0,0,0,0,1
2,91,60,0,2,1,1,2
0,6,39,1,0,0,1,1
2,26,95,0,1,1,0,2
1,94,67,1,2,0,0,2
2,81,4,1,1,0,0,2
1,6,99,1,2,0,0,2
2,59,19,1,2,1,1,2
1,24,3,1,0,1,1,1
2,57,66,1,2,0,1,2
0,63,6,1,1,1,0,2
1,16,35,0,2,1,0,2
0,68,40,1,1,0,0,2
1,33,4,1,1,0,0,2
1,91,42,0,1,1,1,2
0,76,64,0,0,1,1,1
2,20,86,1,2,1,1,2
2,19,64,0,0,0,0,0
1,99,95,1,0,1,0,3
1,21,8,1,1,0,1,2
1,95,9,1,2,0,0,2
2,63,62,0,2,0,0,2
2,22,58,0,0,0,0,0
0,61,82,0,2,1,1,2
2,23,43,1,0,1,1,3
0,5,36,1,2,0,0,2
0,52,15,0,2,0,1,2
1,3,87,0,2,1,1,2
0,46,73,0,1,1,0,2
0,71,56,0,2,0,1,2
0,78,88,1,0,1,0,3
1,18,24,1,1,0,0,2
2,11,89,0,2,0,1,2
2,3,94,0,1,0,1,2
0,65,88,1,1,1,0,2
0,16,67,0,1,1,0,2
2,25,95,1,0,1,0,0
1,40,83,0,2,0,0,2
1,76,90,1,1,1,1,2
2,17,4,1,0,1,0,1
1,99,28,0,1,1,0,2
0,42,19,1,2,0,1,2
2,7,96,1,1,1,1,2
2,18,41,0,2,1,1,2
0,35,25,0,2,1,0,2
2,47,17,0,2,1,0,2
0,60,10,0,0,1,1,5
2,5,80,1,0,0,1,0
0,100,100,0,2,1,1,2
0,83,66,1,2,1,0,2
1,0,26,1,1,1,1,4
1,9,35,1,0,0,0,1
0,74,59,0,2,0,1,2
1,98,5,1,2,0,0,2
2,50,71,0,1,0,0,2
2,76,63,0,2,0,1,2
0,87,60,1,1,0,1,2
1,72,1,0,1,0,1,2
1,96,22,1,0,0,1,1
1,38,15,0,1,1,0,2
2,76,97,1,2,0,0,2
0,88,89,0,1,0,0,2
2,26,46,1,0,0,1,3
0,100,21,0,1,0,1,2
2,96,35,1,1,1,0,2
2,25,53,0,0,0,1,0
1,22,34,1,0,1,1,1
1,8,84,0,2,0,1,2
0,58,99,1,2,1,1,2
0,62,100,0,0,0,0,1
2,66,73,1,2,0,1,2
0,50,96,1,0,0,1,3
2,37,16,0,1,0,0,2
0,10,79,1,0,0,1,3
0,3,65,0,1,1,0,2
2,85,16,1,0,0,1,1
0,23,34,0,2,0,0,2
1,41,57,1,1,1,1,2
2,19,81,0,1,0,0,2
1,69,45,1,2,0,0,2
0,18,38,0,2,1,1,2
1,29,94,0,1,0,0,2
0,31,9,0,2,1,1,2
2,84,49,0,1,1,1,2
0,21,48,1,2,1,1,2
1,86,32,0,1,0,0,2
1,72,63,1,1,1,0,2
1,88,60,0,0,0,0,1
1,78,65,0,0,1,0,1
2,93,91,0,1,1,0,2
1,95,37,0,1,1,1,2
2,36,9,0,1,0,1,2
0,94,94,0,0,0,0,1
1,30,77,0,0,0,0,1
2,22,50,1,1,1,0,2
0,34,100,1,1,0,1,2
2,44,70,0,0,0,0,1
2,41,73,0,2,1,0,2
1,74,21,0,1,0,0,2
2,21,39,0,2,0,1,2
2,12,81,0,1,1,1,2
0,67,57,0,2,0,1,2
1,61,99,1,0,0,1,3
0,91,5,1,1,1,0,2
2,43,12,1,2,0,0,2
0,16,12,0,0,1,1,1
1,59,89,0,0,0,0,1
1,13,100,0,2,0,0,2
2,72,64,0,1,1,1,2
0,82,13,1,1,1,0,2
0,30,99,0,2,0,1,2
0,10,92,0,1,1,0,2
1,29,39,0,0,1,1,1
2,54,80,0,1,0,0,2
0,30,67,1,1,0,1,2
1,90,81,1,0,1,0,3
1,39,96,1,0,0,1,3
0,93,98,1,2,1,1,2
1,90,31,1,2,0,0,2
1,25,99,1,1,1,1,2
0,71,36,1,1,1,1,2
0,24,2,1,0,1,0,1
2,30,58,0,0,0,1,1
2,13,53,1,2,1,0,2
0,80,38,0,0,1,0,1
0,99,32,0,2,1,0,2
1,47,39,1,0,1,1,5
1,41,94,0,0,0,0,1
2,95,12,0,1,0,0,2
0,58,60,1,1,1,1,2
1,32,7,0,1,1,0,2
2,11,61,1,1,0,1,2
2,100,100,0,0,0,1,1
2,46,10,1,2,0,1,2
2,22,81,0,2,0,1,2
2,31,40,1,0,1,0,1
2,72,93,1,0,1,0,3
1,9,14,1,1,1,1,2
0,75,65,0,1,0,0,2
2,29,94,1,1,0,1,2
0,73,99,0,2,1,1,2
0,13,50,1,1,1,1,2
2,45,47,0,2,1,1,2
2,18,79,1,1,0,1,2
1,2,14,0,0,0,0,4
2,25,16,1,0,0,1,1
2,46,93,1,0,1,0,3
2,30,37,0,1,0,1,2
1,85,61,1,2,0,1,2
2,77,71,0,0,1,0,1
2,88,73,1,2,0,0,2
2,21,63,0,1,1,1,2
0,67,9,1,0,0,1,1
1,85,65,1,1,1,0,2
2,96,83,1,1,1,1,2
2,1,65,0,2,0,0,4
0,35,43,1,0,0,0,3
1,70,76,0,2,1,0,2
2,98,80,0,0,1,1,1
0,54,25,0,0,0,1,1
2,6,86,0,2,1,1,2
1,33,70,1,0,0,0,3
2,54,54,0,1,0,0,2
0,11,77,0,1,1,0,2
2,22,82,0,2,1,1,2
1,26,53,0,0,1,1,0
2,9,34,1,0,0,1,1
0,63,49,1,1,1,1,2
2,60,21,1,1,0,1,2
2,57,99,1,0,1,0,3
0,50,24,1,1,1,1,2
2,72,37,0,0,1,0,1
0,53,71,1,2,1,1,2
0,88,23,1,1,0,0,2
2,98,71,0,0,1,0,1
2,69,32,0,2,1,0,2
2,97,45,1,0,1,1,3
2,11,9,0,1,0,0,2
0,58,80,1,2,0,0,2
0,56,76,1,2,0,0,2
1,92,79,1,0,0,0,3
2,22,51,0,2,0,0,2
1,32,65,1,1,1,0,2
1,99,64,1,1,0,1,2
1,87,56,1,1,1,1,2
1,42,80,0,0,1,1,1
1,8,39,1,2,1,0,2
0,57,65,1,1,1,0,2
2,6,0,0,0,0,0,1
2,72,17,0,2,1,0,2
1,82,93,1,1,1,0,2
0,68,67,1,1,0,0,2
2,98,80,0,0,0,1,1
0,87,21,0,0,1,1,5
0,47,86,1,0,1,1,3
0,57,39,0,1,1,1,2
1,65,88,0,1,1,0,2
0,84,45,1,1,1,1,2
1,61,34,0,0,1,0,1
0,60,49,0,0,0,1,1
0,78,48,1,0,1,1,3
1,61,82,1,0,0,1,3
0,25,40,1,1,0,0,2
1,35,24,0,1,0,0,2
1,29,37,1,1,0,1,2
2,71,35,1,0,1,1,5
0,10,52,0,1,1,1,2
1,24,65,0,0,1,0,0
0,57,54,0,2,1,0,2
0,82,15,0,1,1,1,2
2,16,91,1,1,0,1,2
0,36,88,0,0,0,0,1
0,48,28,1,2,1,1,2
0,89,36,1,1,1,0,2
0,1,46,0,0,0,1,4
0,30,27,0,2,1,0,2
0,71,50,0,1,0,1,2
0,87,29,1,2,0,0,2
0,49,45,0,0,0,0,1
2,6,43,1,0,0,0,3
2,33,89,0,0,0,1,1
0,56,85,1,2,0,0,2
2,6,24,1,2,1,0,2
0,43,51,0,1,1,1,2
2,13,89,1,1,0,0,2
2,50,45,0,0,0,1,1
1,74,45,0,0,1,0,1
1,10,57,0,2,0,0,2
0,46,58,1,0,0,1,3
1,19,90,0,1,0,0,2
1,64,55,1,0,1,0,3
1,26,12,1,2,1,1,2
1,31,87,1,1,1,1,2
0,31,41,0,2,1,1,2
0,99,19,0,0,0,1,1
1,92,56,0,2,0,0,2
1,42,2,1,1,0,1,2
2,66,75,0,1,0,1,2
2,70,33,1,1,0,0,2
1,84,98,0,1,1,0,2
2,24,97,0,2,1,0,2
0,69,51,0,1,1,1,2
1,12,97,0,1,1,1,2
1,48,3,1,1,0,0,2
2,42,83,0,1,1,1,2
0,63,27,1,1,0,1,2
1,90,9,0,0,0,1,1
1,64,32,0,0,0,0,1
2,34,13,1,0,0,1,1
2,27,34,0,2,0,1,2
1,99,52,1,2,0,0,2
0,94,8,1,1,1,0,2
0,16,30,1,2,1,0,2
2,45,93,0,0,0,0,1
0,51,11,1,2,1,1,2
0,21,99,0,1,0,0,2
0,25,68,1,1,0,1,2
1,11,99,1,1,1,0,2
1,89,72,0,1,1,0,2
1,86,66,1,0,0,0,3
2,39,28,0,1,0,1,2
2,74,51,1,1,1,1,2
0,20,22,0,0,0,0,1
0,68,76,0,0,1,1,1
0,46,10,0,1,0,1,2
2,59,78,0,1,1,0,2
0,9,87,1,0,1,1,3
0,88,55,1,2,1,1,2
0,24,20,0,2,1,1,2
2,52,1,1,1,0,0,2
1,23,79,0,0,0,0,0
2,92,63,1,1,1,1,2
0,55,66,0,0,1,1,1
0,94,4,0,0,0,0,1
1,67,16,1,2,0,1,2
1,39,79,1,1,0,0,2
0,23,12,1,2,1,0,2
0,70,85,0,1,0,0,2
1,46,7,1,1,1,1,2
0,77,25,0,0,0,1,1
0,48,70,0,2,0,1,2
1,72,14,0,1,0,0,2
1,66,5,0,1,0,1,2
1,72,67,1,2,1,0,2
0,68,91,1,2,0,0,2
0,72,64,0,2,0,0,2
0,79,92,1,1,1,1,2
1,92,11,0,0,0,1,1
0,85,86,0,0,0,1,1
0,79,45,0,0,0,0,1
2,81,58,1,1,0,0,2
1,21,38,1,2,1,0,2
1,49,37,1,1,0,0,2
0,26,16,0,0,1,1,1
0,86,33,0,2,0,1,2
1,95,45,1,2,1,0,2
0,52,98,0,0,0,1,1
0,49,97,0,0,0,0,1
2,81,91,0,0,0,0,1
2,19,27,0,1,0,1,2
1,57,74,1,0,0,0,3
0,23,22,1,1,0,0,2
2,86,78,0,2,1,1,2
0,38,62,0,0,1,1,1
2,18,5,0,2,0,0,2
0,54,52,1,0,0,1,3
1,9,55,0,1,1,0,2
0,87,46,1,1,0,0,2
2,63,82,1,1,1,0,2
2,41,8,1,0,0,1,1
0,29,17,0,2,0,0,2
2,62,89,1,0,0,0,3
2,50,60,1,0,1,0,3
0,6,33,0,2,1,0,2
1,7,27,1,0,0,1,1
0,93,57,1,0,1,0,3
2,27,78,1,1,0,0,2
0,59,80,1,2,1,1,2
2,100,71,1,0,0,0,3
0,39,1,1,2,1,0,2
0,18,100,1,1,0,1,2
0,45,66,0,1,1,1,2
0,5,6,1,1,0,1,2
2,24,16,0,2,0,0,2
1,92,35,1,1,1,1,2
2,62,42,0,2,0,1,2
1,65,49,1,0,0,0,3
1,84,45,0,0,1,1,5
1,80,58,0,0,1,0,1
2,4,71,0,1,1,1,2
0,85,51,0,0,1,1,5
0,1,85,0,0,1,0,4
1,13,25,1,0,1,0,1
1,7,92,0,2,1,1,2
1,97,5,1,1,1,0,2
0,70,74,0,2,0,1,2
2,88,67,0,0,1,1,1
2,4,13,1,2,1,1,2
2,78,97,0,2,0,1,2
1,9,41,0,0,0,1,1
0,98,79,1,1,0,1,2
1,23,80,0,2,0,0,2
2,50,22,0,2,0,1,2
1,7,61,0,1,0,0,2
0,29,68,1,2,0,1,2
1,52,92,1,1,1,0,2
0,67,81,0,1,1,1,2
0,29,43,1,1,0,0,2
0,96,25,1,0,0,0,1
2,99,60,0,0,0,0,1
1,38,39,1,0,0,0,1
1,18,38,0,2,1,1,2
0,96,61,0,0,0,1,1
2,96,88,1,0,1,0,3
1,80,16,1,2,1,0,2
2,27,88,0,0,1,0,0
0,19,63,1,2,0,1,2
2,41,18,1,0,0,1,1
0,66,40,0,2,1,1,2
0,94,29,0,1,0,1,2
2,24,42,1,0,0,1,3
1,82,54,0,1,1,0,2
1,37,80,0,2,1,1,2
0,13,91,1,2,0,0,2
2,59,44,0,0,1,1,5
1,14,86,1,2,1,0,2
0,14,31,1,0,1,1,1
1,35,10,0,1,1,1,2
0,33,3,1,0,1,1,1
1,87,32,1,0,0,0,1
2,23,18,0,0,1,1,1
2,8,39,0,0,1,0,1
2,55,90,0,1,1,1,2
1,74,17,0,1,1,1,2
0,87,63,1,1,0,1,2
1,54,38,1,1,0,0,2
0,22,42,0,1,1,1,2
1,85,24,0,1,1,1,2
0,90,15,1,0,1,0,1
2,99,88,0,2,1,1,2
1,22,43,0,0,1,1,1
0,87,16,0,1,0,0,2
2,95,23,1,1,1,0,2
2,35,22,0,1,0,1,2
1,20,53,0,0,1,1,0
1,64,95,0,0,1,1,1
1,20,27,1,1,0,1,2
0,79,52,0,1,0,0,2
2,62,34,1,0,1,1,5
1,82,58,1,2,0,1,2
0,53,48,1,1,1,1,2
0,69,84,1,1,0,1,2
1,46,80,1,2,0,1,2
1,37,63,0,0,0,0,1
0,9,39,0,1,1,1,2
1,66,19,0,1,0,1,2
0,56,74,0,0,1,1,1
2,62,82,1,0,1,1,3
2,9,60,1,2,0,1,2
0,75,84,0,0,0,1,1
1,18,99,1,0,1,1,0
1,2,4,0,2,0,0,4
0,83,38,1,2,0,1,2
0,57,6,1,2,1,0,2
0,54,75,1,0,1,1,3
0,58,85,1,0,1,0,3
1,35,80,0,2,1,1,2
0,22,34,0,0,0,1,1
1,62,92,0,1,1,1,2
2,99,83,0,0,1,0,1
2,13,75,0,0,0,1,0
0,16,12,1,1,0,1,2
0,72,74,0,0,1,0,1
1,51,97,1,0,0,1,3
1,99,27,0,1,0,0,2
2,30,85,0,1,0,0,2
2,88,19,1,2,0,1,2
1,3,35,0,0,1,1,1
1,17,27,0,1,0,0,2
2,65,17,0,0,1,1,5
0,83,26,0,2,0,1,2
1,52,30,1,2,1,0,2
0,91,13,1,0,1,0,1
0,40,66,0,2,0,0,2
1,22,6,0,0,0,1,1
0,5,4,0,1,1,1,2
1,59,55,1,1,0,1,2
0,67,41,1,1,0,1,2
2,11,29,1,0,0,0,1
1,82,16,0,1,1,1,2
0,22,69,0,1,1,0,2
2,71,51,0,2,1,0,2
2,64,64,1,2,1,0,2
2,62,62,1,2,1,0,2
2,1,22,0,0,0,0,4
2,65,47,1,0,0,1,3
0,91,80,1,1,0,1,2
1,54,52,1,1,0,1,2
0,66,58,0,0,0,0,1
1,3,41,0,1,1,0,2
1,23,54,0,0,0,0,0
0,5,69,1,1,1,1,2
0,22,80,0,0,0,0,1
1,32,16,1,2,1,0,2
1,69,98,1,1,1,0,2
1,85,30,1,0,0,1,1
0,67,87,1,0,1,1,3
2,63,15,0,1,1,0,2
2,55,21,0,2,1,1,2
1,32,28,0,1,1,1,2
0,71,90,0,1,1,0,2
2,94,13,1,1,1,1,2
0,80,8,1,1,1,0,2
2,53,16,0,0,1,1,5
2,41,35,1,1,0,0,2
1,89,41,0,1,1,1,2
2,87,17,1,1,0,0,2
2,59,1,0,0,1,0,1
2,56,82,0,1,0,0,2
2,84,84,0,2,1,0,2
2,26,36,0,0,0,1,1
0,0,84,0,1,0,1,4
2,37,6,0,2,1,1,2
2,66,54,0,0,0,1,1
2,13,10,0,0,1,1,1
2,0,39,0,2,0,0,4
1,7,44,1,0,1,0,3
1,53,59,0,0,1,1,5
2,4,79,0,0,0,1,0
2,86,18,1,0,1,1,5
2,33,88,0,0,1,0,1
1,100,33,0,2,1,1,2
0,40,20,1,1,1,0,2
0,32,58,0,2,0,1,2
2,95,37,0,1,0,1,2
0,58,37,0,1,0,1,2
0,100,6,0,0,1,1,5
1,34,72,0,2,1,0,2
1,46,48,1,2,0,1,2
2,41,84,1,1,1,1,2
0,59,46,0,0,0,1,1
1,38,90,0,0,0,0,1
2,68,81,1,2,1,0,2
1,2,90,0,2,0,1,4
0,59,36,1,2,1,1,2
0,82,70,1,0,1,0,3
1,44,56,1,2,1,0,2
2,31,65,1,1,1,1,2
1,90,64,1,1,1,1,2
0,62,44,1,2,0,0,2
2,12,60,1,0,0,0,0
1,15,46,1,0,1,0,3
2,66,57,1,1,0,1,2
1,23,64,0,2,0,1,2
1,50,2,1,1,1,0,2
2,77,63,1,2,0,0,2
2,94,35,0,2,1,0,2
2,22,91,0,2,1,1,2
0,15,31,1,1,1,0,2
0,21,37,0,0,1,0,1
2,32,56,0,2,0,1,2
2,45,57,1,0,0,0,3
1,58,88,0,0,1,1,1
1,15,72,0,0,0,1,0
0,76,40,1,2,1,1,2
2,17,21,1,1,1,1,2
1,51,17,0,0,0,1,1
2,75,57,1,1,1,1,2
0,60,81,0,2,0,1,2
2,43,17,0,2,0,1,2
0,72,94,0,0,1,0,1
1,10,88,0,1,0,0,2
2,36,79,0,1,1,1,2
0,97,79,1,0,0,1,3
1,94,46,0,2,0,1,2
0,97,85,1,2,0,1,2
1,18,82,1,1,1,0,2
0,5,58,0,1,0,1,2
2,67,63,0,2,0,0,2
1,92,48,0,1,1,1,2
1,73,94,1,2,1,0,2
0,40,87,0,0,1,1,1
2,15,84,1,2,1,0,2
2,71,62,1,1,0,1,2
0,98,27,0,2,1,0,2
0,0,90,1,2,0,1,4
2,27,33,0,2,1,0,2
1,87,93,1,0,0,1,3
0,45,95,1,1,0,1,2
1,26,48,1,1,0,0,2
0,93,7,1,2,1,1,2
2,29,68,1,1,0,0,2
2,56,75,1,0,0,0,3
1,82,62,1,2,0,1,2
2,26,58,0,0,0,0,0
2,23,31,0,0,0,0,1
1,77,90,0,0,1,1,1
2,48,25,1,2,1,1,2
0,28,4,0,0,1,1,1
2,19,60,1,1,1,1,2
1,70,53,0,1,0,0,2
0,67,84,1,1,0,1,2
1,1,4,1,2,1,1,4
1,76,25,0,2,1,1,2
1,61,13,0,0,1,0,1
0,67,60,1,0,0,0,3
1,25,23,0,2,1,0,2
2,88,33,0,2,1,0,2
0,88,62,1,0,1,0,3
1,28,38,0,0,0,0,1
0,61,75,1,2,0,0,2
1,86,77,1,2,1,0,2
0,95,83,0,0,0,0,1
0,30,67,0,2,0,0,2
1,100,37,0,1,1,1,2
2,54,52,0,1,0,1,2
2,66,30,1,1,0,0,2
2,13,12,1,2,1,1,2
0,83,36,1,1,0,0,2
2,80,63,1,2,1,1,2
2,52,94,1,1,1,1,2
1,1,50,0,0,1,1,4
1,72,58,0,2,1,0,2
1,96,74,1,2,0,0,2
2,94,91,0,1,1,0,2
2,75,10,1,1,1,1,2
1,93,50,0,2,0,0,2
1,19,40,1,0,0,0,1
1,47,51,1,0,1,1,3
0,93,90,1,2,0,0,2
2,96,96,0,0,0,0,1
2,36,77,0,0,0,1,1
1,0,67,1,0,0,1,4
2,28,35,0,1,0,1,2
2,0,5,1,1,1,0,4
1,60,64,0,1,1,1,2
2,1,79,1,2,0,0,4
1,78,77,1,2,1,0,2
0,81,85,1,1,0,1,2
0,67,41,1,0,0,1,3
2,76,19,1,0,1,1,5
1,57,39,0,2,1,1,2
0,22,54,1,0,0,1,3
2,86,91,1,1,1,1,2
2,2,63,1,1,0,1,4
1,42,10,0,2,1,1,2
0,52,48,1,0,1,1,3
0,44,8,1,1,0,0,2
2,79,60,0,0,0,1,1
2,94,10,0,0,1,1,5
2,69,23,1,1,0,0,2
0,36,19,0,0,0,0,1
0,7,51,0,2,0,0,2
0,31,12,1,1,0,1,2
1,26,3,1,0,1,1,1
0,74,39,0,0,0,1,1
2,95,75,0,1,1,1,2
1,52,59,0,2,0,1,2
2,40,100,1,2,1,1,2
2,69,69,0,1,0,0,2
0,66,73,0,0,1,1,1
0,1,23,0,0,1,0,4
2,26,87,0,0,0,0,0
1,32,73,0,2,1,0,2
0,37,60,1,2,0,0,2
0,92,26,1,1,0,1,2
0,81,19,1,2,0,1,2
2,80,48,0,1,0,1,2
1,83,72,1,1,0,1,2
0,13,70,1,2,1,0,2
0,83,92,0,2,0,1,2
1,98,59,1,2,1,1,2
0,11,40,0,0,1,1,1
1,28,63,0,1,0,0,2
2,46,56,0,1,0,0,2
0,85,88,1,1,0,0,2
2,27,76,1,2,0,1,2
2,35,23,0,2,1,0,2
2,100,77,1,0,0,0,3
1,94,91,1,2,0,1,2
2,99,5,0,1,0,0,2
2,69,63,1,0,1,1,3
2,73,59,0,2,1,1,2
1,41,7,1,1,0,1,2
0,46,92,0,0,0,0,1
1,92,99,0,0,1,1,1
0,65,26,0,0,1,1,5
1,30,64,1,1,1,1,2
2,19,83,0,1,1,1,2
0,44,52,0,2,0,1,2
0,87,34,1,1,1,1,2
1,43,96,1,2,1,1,2
1,96,51,0,0,0,0,1
2,8,94,1,1,0,1,2
2,14,29,0,0,1,1,1
0,11,45,0,1,1,0,2
1,17,10,1,1,1,0,2
1,40,24,0,0,0,0,1
2,2,40,0,0,0,1,4
1,2,37,1,0,1,0,4
2,81,81,0,0,0,1,1
2,98,30,0,0,1,1,5
1,21,93,0,1,0,1,2
2,14,24,0,2,1,1,2
